0 verbose cli /usr/local/Cellar/node/26.0.0/bin/node /usr/local/bin/npm
1 info using npm@11.12.1
2 info using node@v26.0.0
3 silly config load:file:/usr/local/lib/node_modules/npm/npmrc
4 silly config load:file:/Users/ernela/Projects/neomovies-api/docs/.npmrc
5 silly config load:file:/Users/ernela/.npmrc
6 silly config load:file:/usr/local/etc/npmrc
7 verbose title npm install
8 verbose argv "install" "--prefer-offline" "--no-audit" "--cache" "/Users/ernela/Projects/neomovies-api/.cache/docs/npm"
9 verbose logfile logs-max:10 dir:/Users/ernela/Projects/neomovies-api/.cache/docs/npm/_logs/2026-05-14T13_12_18_836Z-
10 verbose logfile /Users/ernela/Projects/neomovies-api/.cache/docs/npm/_logs/2026-05-14T13_12_18_836Z-debug-0.log
11 silly logfile done cleaning log files
1313 http cache htmlparser2@https://registry.npmjs.org/htmlparser2/-/htmlparser2-10.1.0.tgz 0ms (cache hit)
1314 http cache fs-extra@https://registry.npmjs.org/fs-extra/-/fs-extra-10.1.0.tgz 0ms (cache hit)
1315 http cache clsx@https://registry.npmjs.org/clsx/-/clsx-1.2.1.tgz 0ms (cache hit)
1316 http cache entities@https://registry.npmjs.org/entities/-/entities-7.0.1.tgz 0ms (cache hit)
1317 http cache cheerio@https://registry.npmjs.org/cheerio/-/cheerio-1.2.0.tgz 0ms (cache hit)
1318 http cache webpack-merge@https://registry.npmjs.org/webpack-merge/-/webpack-merge-5.10.0.tgz 0ms (cache hit)
1319 http cache @algolia/autocomplete-shared@https://registry.npmjs.org/@algolia/autocomplete-shared/-/autocomplete-shared-1.19.2.tgz 0ms (cache hit)
1320 http cache @algolia/autocomplete-core@https://registry.npmjs.org/@algolia/autocomplete-core/-/autocomplete-core-1.19.2.tgz 0ms (cache hit)
1321 http cache @algolia/autocomplete-plugin-algolia-insights@https://registry.npmjs.org/@algolia/autocomplete-plugin-algolia-insights/-/autocomplete-plugin-algolia-insights-1.19.2.tgz 0ms (cache hit)
1322 http cache postcss-selector-parser@https://registry.npmjs.org/postcss-selector-parser/-/postcss-selector-parser-7.1.1.tgz 0ms (cache hit)
1323 http cache postcss-selector-parser@https://registry.npmjs.org/postcss-selector-parser/-/postcss-selector-parser-7.1.1.tgz 0ms (cache hit)
1324 http cache @csstools/selector-specificity@https://registry.npmjs.org/@csstools/selector-specificity/-/selector-specificity-5.0.0.tgz 0ms (cache hit)
1325 http cache @csstools/selector-specificity@https://registry.npmjs.org/@csstools/selector-specificity/-/selector-specificity-5.0.0.tgz 0ms (cache hit)
1326 http cache postcss-selector-parser@https://registry.npmjs.org/postcss-selector-parser/-/postcss-selector-parser-7.1.1.tgz 0ms (cache hit)
1327 http cache semver@https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 0ms (cache hit)
1328 http cache babel-plugin-polyfill-corejs3@https://registry.npmjs.org/babel-plugin-polyfill-corejs3/-/babel-plugin-polyfill-corejs3-0.14.2.tgz 0ms (cache hit)
1329 http cache semver@https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 0ms (cache hit)
1330 http cache semver@https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 0ms (cache hit)
1331 http cache semver@https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 0ms (cache hit)
1332 http cache semver@https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 0ms (cache hit)
1333 http cache semver@https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 0ms (cache hit)
1334 silly tarball no local data for yocto-queue@https://registry.npmjs.org/yocto-queue/-/yocto-queue-1.2.2.tgz. Extracting by manifest.
1335 silly tarball no local data for zwitch@https://registry.npmjs.org/zwitch/-/zwitch-2.0.4.tgz. Extracting by manifest.
1336 silly tarball no local data for zod@https://registry.npmjs.org/zod/-/zod-4.3.6.tgz. Extracting by manifest.
1337 silly tarball no local data for xml-js@https://registry.npmjs.org/xml-js/-/xml-js-1.6.11.tgz. Extracting by manifest.
1338 silly tarball no local data for xdg-basedir@https://registry.npmjs.org/xdg-basedir/-/xdg-basedir-5.1.0.tgz. Extracting by manifest.
1339 silly tarball no local data for wsl-utils@https://registry.npmjs.org/wsl-utils/-/wsl-utils-0.1.0.tgz. Extracting by manifest.
1340 silly tarball no local data for ws@https://registry.npmjs.org/ws/-/ws-7.5.10.tgz. Extracting by manifest.
1341 silly tarball no local data for write-file-atomic@https://registry.npmjs.org/write-file-atomic/-/write-file-atomic-3.0.3.tgz. Extracting by manifest.
1342 silly tarball no local data for yallist@https://registry.npmjs.org/yallist/-/yallist-3.1.1.tgz. Extracting by manifest.
1343 silly tarball no local data for wrap-ansi@https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-8.1.0.tgz. Extracting by manifest.
1344 silly tarball no local data for which@https://registry.npmjs.org/which/-/which-2.0.2.tgz. Extracting by manifest.
1345 silly tarball no local data for wildcard@https://registry.npmjs.org/wildcard/-/wildcard-2.0.1.tgz. Extracting by manifest.
1346 silly tarball no local data for widest-line@https://registry.npmjs.org/widest-line/-/widest-line-4.0.1.tgz. Extracting by manifest.
1347 silly tarball no local data for whatwg-mimetype@https://registry.npmjs.org/whatwg-mimetype/-/whatwg-mimetype-4.0.0.tgz. Extracting by manifest.
1348 silly tarball no local data for whatwg-encoding@https://registry.npmjs.org/whatwg-encoding/-/whatwg-encoding-3.1.1.tgz. Extracting by manifest.
1349 silly tarball no local data for websocket-extensions@https://registry.npmjs.org/websocket-extensions/-/websocket-extensions-0.1.4.tgz. Extracting by manifest.
1350 silly tarball no local data for webpackbar@https://registry.npmjs.org/webpackbar/-/webpackbar-6.0.1.tgz. Extracting by manifest.
1351 silly tarball no local data for webpack-sources@https://registry.npmjs.org/webpack-sources/-/webpack-sources-3.3.4.tgz. Extracting by manifest.
1352 silly tarball no local data for websocket-driver@https://registry.npmjs.org/websocket-driver/-/websocket-driver-0.7.4.tgz. Extracting by manifest.
1353 silly tarball no local data for webpack-merge@https://registry.npmjs.org/webpack-merge/-/webpack-merge-6.0.1.tgz. Extracting by manifest.
1354 silly tarball no local data for webpack-dev-middleware@https://registry.npmjs.org/webpack-dev-middleware/-/webpack-dev-middleware-7.4.5.tgz. Extracting by manifest.
1355 silly tarball no local data for webpack-bundle-analyzer@https://registry.npmjs.org/webpack-bundle-analyzer/-/webpack-bundle-analyzer-4.10.2.tgz. Extracting by manifest.
1356 silly tarball no local data for webpack@https://registry.npmjs.org/webpack/-/webpack-5.105.4.tgz. Extracting by manifest.
1357 silly tarball no local data for webpack-dev-server@https://registry.npmjs.org/webpack-dev-server/-/webpack-dev-server-5.2.3.tgz. Extracting by manifest.
1358 silly tarball no local data for web-namespaces@https://registry.npmjs.org/web-namespaces/-/web-namespaces-2.0.1.tgz. Extracting by manifest.
1359 silly tarball no local data for wbuf@https://registry.npmjs.org/wbuf/-/wbuf-1.7.3.tgz. Extracting by manifest.
1360 silly tarball no local data for watchpack@https://registry.npmjs.org/watchpack/-/watchpack-2.5.1.tgz. Extracting by manifest.
1361 silly tarball no local data for vfile-message@https://registry.npmjs.org/vfile-message/-/vfile-message-4.0.3.tgz. Extracting by manifest.
1362 silly tarball no local data for vary@https://registry.npmjs.org/vary/-/vary-1.1.2.tgz. Extracting by manifest.
1363 silly tarball no local data for vfile-location@https://registry.npmjs.org/vfile-location/-/vfile-location-5.0.3.tgz. Extracting by manifest.
1364 silly tarball no local data for vfile@https://registry.npmjs.org/vfile/-/vfile-6.0.3.tgz. Extracting by manifest.
1365 silly tarball no local data for value-equal@https://registry.npmjs.org/value-equal/-/value-equal-1.0.1.tgz. Extracting by manifest.
1366 silly tarball no local data for uuid@https://registry.npmjs.org/uuid/-/uuid-8.3.2.tgz. Extracting by manifest.
1367 silly tarball no local data for utils-merge@https://registry.npmjs.org/utils-merge/-/utils-merge-1.0.1.tgz. Extracting by manifest.
1368 silly tarball no local data for utila@https://registry.npmjs.org/utila/-/utila-0.4.0.tgz. Extracting by manifest.
1369 silly tarball no local data for util-deprecate@https://registry.npmjs.org/util-deprecate/-/util-deprecate-1.0.2.tgz. Extracting by manifest.
1370 silly tarball no local data for utility-types@https://registry.npmjs.org/utility-types/-/utility-types-3.11.0.tgz. Extracting by manifest.
1371 silly tarball no local data for uri-js@https://registry.npmjs.org/uri-js/-/uri-js-4.4.1.tgz. Extracting by manifest.
1372 silly tarball no local data for update-notifier@https://registry.npmjs.org/update-notifier/-/update-notifier-6.0.2.tgz. Extracting by manifest.
1373 silly tarball no local data for url-loader@https://registry.npmjs.org/url-loader/-/url-loader-4.1.1.tgz. Extracting by manifest.
1374 silly tarball no local data for update-browserslist-db@https://registry.npmjs.org/update-browserslist-db/-/update-browserslist-db-1.2.3.tgz. Extracting by manifest.
1375 silly tarball no local data for unpipe@https://registry.npmjs.org/unpipe/-/unpipe-1.0.0.tgz. Extracting by manifest.
1376 silly tarball no local data for universalify@https://registry.npmjs.org/universalify/-/universalify-2.0.1.tgz. Extracting by manifest.
1377 silly tarball no local data for unist-util-visit-parents@https://registry.npmjs.org/unist-util-visit-parents/-/unist-util-visit-parents-6.0.2.tgz. Extracting by manifest.
1378 silly tarball no local data for unist-util-stringify-position@https://registry.npmjs.org/unist-util-stringify-position/-/unist-util-stringify-position-4.0.0.tgz. Extracting by manifest.
1379 silly tarball no local data for unist-util-position-from-estree@https://registry.npmjs.org/unist-util-position-from-estree/-/unist-util-position-from-estree-2.0.0.tgz. Extracting by manifest.
1380 silly tarball no local data for unist-util-visit@https://registry.npmjs.org/unist-util-visit/-/unist-util-visit-5.1.0.tgz. Extracting by manifest.
1381 silly tarball no local data for unist-util-is@https://registry.npmjs.org/unist-util-is/-/unist-util-is-6.0.1.tgz. Extracting by manifest.
1382 silly tarball no local data for unist-util-position@https://registry.npmjs.org/unist-util-position/-/unist-util-position-5.0.0.tgz. Extracting by manifest.
1383 silly tarball no local data for unique-string@https://registry.npmjs.org/unique-string/-/unique-string-3.0.0.tgz. Extracting by manifest.
1384 silly tarball no local data for unified@https://registry.npmjs.org/unified/-/unified-11.0.5.tgz. Extracting by manifest.
1385 silly tarball no local data for unicode-match-property-value-ecmascript@https://registry.npmjs.org/unicode-match-property-value-ecmascript/-/unicode-match-property-value-ecmascript-2.2.1.tgz. Extracting by manifest.
1386 silly tarball no local data for unicode-property-aliases-ecmascript@https://registry.npmjs.org/unicode-property-aliases-ecmascript/-/unicode-property-aliases-ecmascript-2.2.0.tgz. Extracting by manifest.
1387 silly tarball no local data for unicode-canonical-property-names-ecmascript@https://registry.npmjs.org/unicode-canonical-property-names-ecmascript/-/unicode-canonical-property-names-ecmascript-2.0.1.tgz. Extracting by manifest.
1388 silly tarball no local data for unicode-match-property-ecmascript@https://registry.npmjs.org/unicode-match-property-ecmascript/-/unicode-match-property-ecmascript-2.0.0.tgz. Extracting by manifest.
1389 silly tarball no local data for unicode-emoji-modifier-base@https://registry.npmjs.org/unicode-emoji-modifier-base/-/unicode-emoji-modifier-base-1.0.0.tgz. Extracting by manifest.
1390 silly tarball no local data for undici@https://registry.npmjs.org/undici/-/undici-7.24.7.tgz. Extracting by manifest.
1391 silly tarball no local data for undici-types@https://registry.npmjs.org/undici-types/-/undici-types-7.18.2.tgz. Extracting by manifest.
1392 silly tarball no local data for typedarray-to-buffer@https://registry.npmjs.org/typedarray-to-buffer/-/typedarray-to-buffer-3.1.5.tgz. Extracting by manifest.
1393 silly tarball no local data for type-fest@https://registry.npmjs.org/type-fest/-/type-fest-5.5.0.tgz. Extracting by manifest.
1394 silly tarball no local data for tslib@https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz. Extracting by manifest.
1395 silly tarball no local data for type-is@https://registry.npmjs.org/type-is/-/type-is-1.6.18.tgz. Extracting by manifest.
1396 silly tarball no local data for trough@https://registry.npmjs.org/trough/-/trough-2.2.0.tgz. Extracting by manifest.
1397 silly tarball no local data for trim-lines@https://registry.npmjs.org/trim-lines/-/trim-lines-3.0.1.tgz. Extracting by manifest.
1398 silly tarball no local data for tree-dump@https://registry.npmjs.org/tree-dump/-/tree-dump-1.1.0.tgz. Extracting by manifest.
1399 silly tarball no local data for tsyringe@https://registry.npmjs.org/tsyringe/-/tsyringe-4.10.0.tgz. Extracting by manifest.
1400 silly tarball no local data for to-regex-range@https://registry.npmjs.org/to-regex-range/-/to-regex-range-5.0.1.tgz. Extracting by manifest.
1401 silly tarball no local data for totalist@https://registry.npmjs.org/totalist/-/totalist-3.0.1.tgz. Extracting by manifest.
1402 silly tarball no local data for tinypool@https://registry.npmjs.org/tinypool/-/tinypool-1.1.1.tgz. Extracting by manifest.
1403 silly tarball no local data for tiny-warning@https://registry.npmjs.org/tiny-warning/-/tiny-warning-1.0.3.tgz. Extracting by manifest.
1404 silly tarball no local data for tiny-invariant@https://registry.npmjs.org/tiny-invariant/-/tiny-invariant-1.3.3.tgz. Extracting by manifest.
1405 silly tarball no local data for toidentifier@https://registry.npmjs.org/toidentifier/-/toidentifier-1.0.1.tgz. Extracting by manifest.
1406 silly tarball no local data for thingies@https://registry.npmjs.org/thingies/-/thingies-2.6.0.tgz. Extracting by manifest.
1407 silly tarball no local data for terser-webpack-plugin@https://registry.npmjs.org/terser-webpack-plugin/-/terser-webpack-plugin-5.4.0.tgz. Extracting by manifest.
1408 silly tarball no local data for thunky@https://registry.npmjs.org/thunky/-/thunky-1.1.0.tgz. Extracting by manifest.
1409 silly tarball no local data for tapable@https://registry.npmjs.org/tapable/-/tapable-2.3.2.tgz. Extracting by manifest.
1410 silly tarball no local data for tagged-tag@https://registry.npmjs.org/tagged-tag/-/tagged-tag-1.0.0.tgz. Extracting by manifest.
1411 silly tarball no local data for terser@https://registry.npmjs.org/terser/-/terser-5.46.1.tgz. Extracting by manifest.
1412 silly tarball no local data for svg-parser@https://registry.npmjs.org/svg-parser/-/svg-parser-2.0.4.tgz. Extracting by manifest.
1413 silly tarball no local data for supports-preserve-symlinks-flag@https://registry.npmjs.org/supports-preserve-symlinks-flag/-/supports-preserve-symlinks-flag-1.0.0.tgz. Extracting by manifest.
1414 silly tarball no local data for svgo@https://registry.npmjs.org/svgo/-/svgo-3.3.3.tgz. Extracting by manifest.
1415 silly tarball no local data for supports-color@https://registry.npmjs.org/supports-color/-/supports-color-7.2.0.tgz. Extracting by manifest.
1416 silly tarball no local data for stylehacks@https://registry.npmjs.org/stylehacks/-/stylehacks-6.1.1.tgz. Extracting by manifest.
1417 silly tarball no local data for style-to-object@https://registry.npmjs.org/style-to-object/-/style-to-object-1.0.14.tgz. Extracting by manifest.
1418 silly tarball no local data for strip-json-comments@https://registry.npmjs.org/strip-json-comments/-/strip-json-comments-3.1.1.tgz. Extracting by manifest.
1419 silly tarball no local data for strip-final-newline@https://registry.npmjs.org/strip-final-newline/-/strip-final-newline-2.0.0.tgz. Extracting by manifest.
1420 silly tarball no local data for style-to-js@https://registry.npmjs.org/style-to-js/-/style-to-js-1.1.21.tgz. Extracting by manifest.
1421 silly tarball no local data for strip-bom-string@https://registry.npmjs.org/strip-bom-string/-/strip-bom-string-1.0.0.tgz. Extracting by manifest.
1422 silly tarball no local data for stringify-object@https://registry.npmjs.org/stringify-object/-/stringify-object-3.3.0.tgz. Extracting by manifest.
1423 silly tarball no local data for stringify-entities@https://registry.npmjs.org/stringify-entities/-/stringify-entities-4.0.4.tgz. Extracting by manifest.
1424 silly tarball no local data for strip-ansi@https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz. Extracting by manifest.
1425 silly tarball no local data for string-width@https://registry.npmjs.org/string-width/-/string-width-5.1.2.tgz. Extracting by manifest.
1426 silly tarball no local data for string_decoder@https://registry.npmjs.org/string_decoder/-/string_decoder-1.3.0.tgz. Extracting by manifest.
1427 silly tarball no local data for std-env@https://registry.npmjs.org/std-env/-/std-env-3.10.0.tgz. Extracting by manifest.
1428 silly tarball no local data for statuses@https://registry.npmjs.org/statuses/-/statuses-2.0.2.tgz. Extracting by manifest.
1429 silly tarball no local data for srcset@https://registry.npmjs.org/srcset/-/srcset-4.0.0.tgz. Extracting by manifest.
1430 silly tarball no local data for spdy@https://registry.npmjs.org/spdy/-/spdy-4.0.2.tgz. Extracting by manifest.
1431 silly tarball no local data for spdy-transport@https://registry.npmjs.org/spdy-transport/-/spdy-transport-3.0.0.tgz. Extracting by manifest.
1432 silly tarball no local data for sprintf-js@https://registry.npmjs.org/sprintf-js/-/sprintf-js-1.0.3.tgz. Extracting by manifest.
1433 silly tarball no local data for space-separated-tokens@https://registry.npmjs.org/space-separated-tokens/-/space-separated-tokens-2.0.2.tgz. Extracting by manifest.
1434 silly tarball no local data for sort-css-media-queries@https://registry.npmjs.org/sort-css-media-queries/-/sort-css-media-queries-2.2.0.tgz. Extracting by manifest.
1435 silly tarball no local data for source-map-support@https://registry.npmjs.org/source-map-support/-/source-map-support-0.5.21.tgz. Extracting by manifest.
1436 silly tarball no local data for source-map-js@https://registry.npmjs.org/source-map-js/-/source-map-js-1.2.1.tgz. Extracting by manifest.
1437 silly tarball no local data for source-map@https://registry.npmjs.org/source-map/-/source-map-0.7.6.tgz. Extracting by manifest.
1438 silly tarball no local data for sockjs@https://registry.npmjs.org/sockjs/-/sockjs-0.3.24.tgz. Extracting by manifest.
1439 silly tarball no local data for snake-case@https://registry.npmjs.org/snake-case/-/snake-case-3.0.4.tgz. Extracting by manifest.
1440 silly tarball no local data for slash@https://registry.npmjs.org/slash/-/slash-3.0.0.tgz. Extracting by manifest.
1441 silly tarball no local data for skin-tone@https://registry.npmjs.org/skin-tone/-/skin-tone-2.0.0.tgz. Extracting by manifest.
1442 silly tarball no local data for sitemap@https://registry.npmjs.org/sitemap/-/sitemap-7.1.3.tgz. Extracting by manifest.
1443 silly tarball no local data for sisteransi@https://registry.npmjs.org/sisteransi/-/sisteransi-1.0.5.tgz. Extracting by manifest.
1444 silly tarball no local data for signal-exit@https://registry.npmjs.org/signal-exit/-/signal-exit-3.0.7.tgz. Extracting by manifest.
1445 silly tarball no local data for side-channel-weakmap@https://registry.npmjs.org/side-channel-weakmap/-/side-channel-weakmap-1.0.2.tgz. Extracting by manifest.
1446 silly tarball no local data for sirv@https://registry.npmjs.org/sirv/-/sirv-2.0.4.tgz. Extracting by manifest.
1447 silly tarball no local data for side-channel-map@https://registry.npmjs.org/side-channel-map/-/side-channel-map-1.0.1.tgz. Extracting by manifest.
1448 silly tarball no local data for side-channel@https://registry.npmjs.org/side-channel/-/side-channel-1.1.0.tgz. Extracting by manifest.
1449 silly tarball no local data for side-channel-list@https://registry.npmjs.org/side-channel-list/-/side-channel-list-1.0.0.tgz. Extracting by manifest.
1450 silly tarball no local data for shell-quote@https://registry.npmjs.org/shell-quote/-/shell-quote-1.8.3.tgz. Extracting by manifest.
1451 silly tarball no local data for shebang-command@https://registry.npmjs.org/shebang-command/-/shebang-command-2.0.0.tgz. Extracting by manifest.
1452 silly tarball no local data for shallowequal@https://registry.npmjs.org/shallowequal/-/shallowequal-1.1.0.tgz. Extracting by manifest.
1453 silly tarball no local data for shebang-regex@https://registry.npmjs.org/shebang-regex/-/shebang-regex-3.0.0.tgz. Extracting by manifest.
1454 silly tarball no local data for shallow-clone@https://registry.npmjs.org/shallow-clone/-/shallow-clone-3.0.1.tgz. Extracting by manifest.
1455 silly tarball no local data for setprototypeof@https://registry.npmjs.org/setprototypeof/-/setprototypeof-1.2.0.tgz. Extracting by manifest.
1456 silly tarball no local data for set-function-length@https://registry.npmjs.org/set-function-length/-/set-function-length-1.2.2.tgz. Extracting by manifest.
1457 silly tarball no local data for serve-static@https://registry.npmjs.org/serve-static/-/serve-static-1.16.3.tgz. Extracting by manifest.
1458 silly tarball no local data for serve-handler@https://registry.npmjs.org/serve-handler/-/serve-handler-6.1.7.tgz. Extracting by manifest.
1459 silly tarball no local data for serve-index@https://registry.npmjs.org/serve-index/-/serve-index-1.9.2.tgz. Extracting by manifest.
1460 silly tarball no local data for semver-diff@https://registry.npmjs.org/semver-diff/-/semver-diff-4.0.0.tgz. Extracting by manifest.
1461 silly tarball no local data for serialize-javascript@https://registry.npmjs.org/serialize-javascript/-/serialize-javascript-6.0.2.tgz. Extracting by manifest.
1462 silly tarball no local data for send@https://registry.npmjs.org/send/-/send-0.19.2.tgz. Extracting by manifest.
1463 silly tarball no local data for semver@https://registry.npmjs.org/semver/-/semver-7.7.4.tgz. Extracting by manifest.
1464 silly tarball no local data for selfsigned@https://registry.npmjs.org/selfsigned/-/selfsigned-5.5.0.tgz. Extracting by manifest.
1465 silly tarball no local data for search-insights@https://registry.npmjs.org/search-insights/-/search-insights-2.17.3.tgz. Extracting by manifest.
1466 silly tarball no local data for select-hose@https://registry.npmjs.org/select-hose/-/select-hose-2.0.0.tgz. Extracting by manifest.
1467 silly tarball no local data for section-matter@https://registry.npmjs.org/section-matter/-/section-matter-1.0.0.tgz. Extracting by manifest.
1468 silly tarball no local data for schema-utils@https://registry.npmjs.org/schema-utils/-/schema-utils-4.3.3.tgz. Extracting by manifest.
1469 silly tarball no local data for schema-dts@https://registry.npmjs.org/schema-dts/-/schema-dts-1.1.5.tgz. Extracting by manifest.
1470 silly tarball no local data for scheduler@https://registry.npmjs.org/scheduler/-/scheduler-0.23.2.tgz. Extracting by manifest.
1471 silly tarball no local data for sax@https://registry.npmjs.org/sax/-/sax-1.6.0.tgz. Extracting by manifest.
1472 silly tarball no local data for safer-buffer@https://registry.npmjs.org/safer-buffer/-/safer-buffer-2.1.2.tgz. Extracting by manifest.
1473 silly tarball no local data for run-parallel@https://registry.npmjs.org/run-parallel/-/run-parallel-1.2.0.tgz. Extracting by manifest.
1474 silly tarball no local data for safe-buffer@https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.2.1.tgz. Extracting by manifest.
1475 silly tarball no local data for rtlcss@https://registry.npmjs.org/rtlcss/-/rtlcss-4.3.0.tgz. Extracting by manifest.
1476 silly tarball no local data for run-applescript@https://registry.npmjs.org/run-applescript/-/run-applescript-7.1.0.tgz. Extracting by manifest.
1477 silly tarball no local data for reusify@https://registry.npmjs.org/reusify/-/reusify-1.1.0.tgz. Extracting by manifest.
1478 silly tarball no local data for responselike@https://registry.npmjs.org/responselike/-/responselike-3.0.0.tgz. Extracting by manifest.
1479 silly tarball no local data for retry@https://registry.npmjs.org/retry/-/retry-0.13.1.tgz. Extracting by manifest.
1480 silly tarball no local data for resolve-pathname@https://registry.npmjs.org/resolve-pathname/-/resolve-pathname-3.0.0.tgz. Extracting by manifest.
1481 silly tarball no local data for resolve-alpn@https://registry.npmjs.org/resolve-alpn/-/resolve-alpn-1.2.1.tgz. Extracting by manifest.
1482 silly tarball no local data for requires-port@https://registry.npmjs.org/requires-port/-/requires-port-1.0.0.tgz. Extracting by manifest.
1483 silly tarball no local data for resolve@https://registry.npmjs.org/resolve/-/resolve-1.22.11.tgz. Extracting by manifest.
1484 silly tarball no local data for resolve-from@https://registry.npmjs.org/resolve-from/-/resolve-from-4.0.0.tgz. Extracting by manifest.
1485 silly tarball no local data for require-like@https://registry.npmjs.org/require-like/-/require-like-0.1.2.tgz. Extracting by manifest.
1486 silly tarball no local data for renderkid@https://registry.npmjs.org/renderkid/-/renderkid-3.0.0.tgz. Extracting by manifest.
1487 silly tarball no local data for remark-stringify@https://registry.npmjs.org/remark-stringify/-/remark-stringify-11.0.0.tgz. Extracting by manifest.
1488 silly tarball no local data for repeat-string@https://registry.npmjs.org/repeat-string/-/repeat-string-1.6.1.tgz. Extracting by manifest.
1489 silly tarball no local data for require-from-string@https://registry.npmjs.org/require-from-string/-/require-from-string-2.0.2.tgz. Extracting by manifest.
1490 silly tarball no local data for remark-rehype@https://registry.npmjs.org/remark-rehype/-/remark-rehype-11.1.2.tgz. Extracting by manifest.
1491 silly tarball no local data for remark-parse@https://registry.npmjs.org/remark-parse/-/remark-parse-11.0.0.tgz. Extracting by manifest.
1492 silly tarball no local data for remark-mdx@https://registry.npmjs.org/remark-mdx/-/remark-mdx-3.1.1.tgz. Extracting by manifest.
1493 silly tarball no local data for remark-gfm@https://registry.npmjs.org/remark-gfm/-/remark-gfm-4.0.1.tgz. Extracting by manifest.
1494 silly tarball no local data for remark-emoji@https://registry.npmjs.org/remark-emoji/-/remark-emoji-4.0.1.tgz. Extracting by manifest.
1495 silly tarball no local data for remark-directive@https://registry.npmjs.org/remark-directive/-/remark-directive-3.0.1.tgz. Extracting by manifest.
1496 silly tarball no local data for relateurl@https://registry.npmjs.org/relateurl/-/relateurl-0.2.7.tgz. Extracting by manifest.
1497 silly tarball no local data for rehype-recma@https://registry.npmjs.org/rehype-recma/-/rehype-recma-1.0.0.tgz. Extracting by manifest.
1498 silly tarball no local data for remark-frontmatter@https://registry.npmjs.org/remark-frontmatter/-/remark-frontmatter-5.0.0.tgz. Extracting by manifest.
1499 silly tarball no local data for regjsparser@https://registry.npmjs.org/regjsparser/-/regjsparser-0.13.1.tgz. Extracting by manifest.
1500 silly tarball no local data for rehype-raw@https://registry.npmjs.org/rehype-raw/-/rehype-raw-7.0.0.tgz. Extracting by manifest.
1501 silly tarball no local data for regjsgen@https://registry.npmjs.org/regjsgen/-/regjsgen-0.8.0.tgz. Extracting by manifest.
1502 silly tarball no local data for registry-auth-token@https://registry.npmjs.org/registry-auth-token/-/registry-auth-token-5.1.1.tgz. Extracting by manifest.
1503 silly tarball no local data for regexpu-core@https://registry.npmjs.org/regexpu-core/-/regexpu-core-6.4.0.tgz. Extracting by manifest.
1504 silly tarball no local data for regenerate-unicode-properties@https://registry.npmjs.org/regenerate-unicode-properties/-/regenerate-unicode-properties-10.2.2.tgz. Extracting by manifest.
1505 silly tarball no local data for registry-url@https://registry.npmjs.org/registry-url/-/registry-url-6.0.1.tgz. Extracting by manifest.
1506 silly tarball no local data for reflect-metadata@https://registry.npmjs.org/reflect-metadata/-/reflect-metadata-0.2.2.tgz. Extracting by manifest.
1507 silly tarball no local data for regenerate@https://registry.npmjs.org/regenerate/-/regenerate-1.4.2.tgz. Extracting by manifest.
1508 silly tarball no local data for recma-stringify@https://registry.npmjs.org/recma-stringify/-/recma-stringify-1.0.0.tgz. Extracting by manifest.
1509 silly tarball no local data for recma-jsx@https://registry.npmjs.org/recma-jsx/-/recma-jsx-1.0.1.tgz. Extracting by manifest.
1510 silly tarball no local data for recma-build-jsx@https://registry.npmjs.org/recma-build-jsx/-/recma-build-jsx-1.0.0.tgz. Extracting by manifest.
1511 silly tarball no local data for readdirp@https://registry.npmjs.org/readdirp/-/readdirp-3.6.0.tgz. Extracting by manifest.
1512 silly tarball no local data for readable-stream@https://registry.npmjs.org/readable-stream/-/readable-stream-3.6.2.tgz. Extracting by manifest.
1513 silly tarball no local data for react-router-dom@https://registry.npmjs.org/react-router-dom/-/react-router-dom-5.3.4.tgz. Extracting by manifest.
1514 silly tarball no local data for recma-parse@https://registry.npmjs.org/recma-parse/-/recma-parse-1.0.0.tgz. Extracting by manifest.
1515 silly tarball no local data for react-router-config@https://registry.npmjs.org/react-router-config/-/react-router-config-5.1.1.tgz. Extracting by manifest.
1516 silly tarball no local data for react-router@https://registry.npmjs.org/react-router/-/react-router-5.3.4.tgz. Extracting by manifest.
1517 silly tarball no local data for react-loadable-ssr-addon-v5-slorber@https://registry.npmjs.org/react-loadable-ssr-addon-v5-slorber/-/react-loadable-ssr-addon-v5-slorber-1.0.3.tgz. Extracting by manifest.
1518 silly tarball no local data for react-loadable@https://registry.npmjs.org/@docusaurus/react-loadable/-/react-loadable-6.0.0.tgz. Extracting by manifest.
1519 silly tarball no local data for react-json-view-lite@https://registry.npmjs.org/react-json-view-lite/-/react-json-view-lite-2.5.0.tgz. Extracting by manifest.
1520 silly tarball no local data for react-is@https://registry.npmjs.org/react-is/-/react-is-16.13.1.tgz. Extracting by manifest.
